Date,Open,High,Low,Close,Adj Close,Volume
12/28/12,140.639999,141.419998,139.869995,140.029999,123.763733,148806700
12/27/12,141.789993,142.080002,139.919998,141.559998,125.115967,167920600
12/26/12,142.639999,142.710007,141.350006,141.75,125.283943,106947700
12/24/12,142.479996,142.559998,142.190002,142.350006,125.814247,53874600
12/21/12,142.169998,144.089996,141.940002,142.789993,126.203148,245883800
12/20/12,144.380005,145.139999,143.979996,145.119995,127.359161,168487000
12/19/12,145.529999,145.580002,144.240005,144.289993,126.63076,150895400
12/18/12,144,145.5,143.789993,145.369995,127.578613,177762800
12/17/12,142.470001,143.850006,142.429993,143.770004,126.174423,143238200
12/14/12,142.320007,142.580002,141.880005,142.100006,124.708794,137701700
12/13/12,143.419998,143.830002,142.270004,142.630005,125.173958,135715000
12/12/12,144,144.550003,143.309998,143.509995,125.946182,145880100
12/11/12,143.059998,144.110001,142.990005,143.440002,125.884819,152570400
12/10/12,142.210007,142.809998,142.149994,142.470001,125.033501,98840700
12/7/12,142.529999,142.690002,141.669998,142.410004,124.980865,108726400
12/6/12,141.369995,142.039993,141.160004,141.979996,124.60347,103220600
12/5/12,141.369995,142.160004,140.369995,141.5,124.182228,147300500
12/4/12,141.440002,141.869995,140.869995,141.25,123.962852,127512200
12/3/12,142.800003,142.919998,141.339996,141.449997,124.138336,124656300
11/30/12,142.139999,142.419998,141.660004,142.149994,124.75267,136568300
11/29/12,141.990005,142.509995,141.369995,142.119995,124.726334,151085900
11/28/12,139.759995,141.539993,139,141.460007,124.147133,177086500
11/27/12,140.910004,141.389999,140.240005,140.330002,123.155396,128646200
11/26/12,140.649994,141.360001,140.190002,141.050003,123.787323,100124400
11/23/12,140.130005,141.399994,140.039993,141.350006,124.050598,65409200
11/21/12,139.309998,139.570007,139.029999,139.449997,122.383141,81710800
11/20/12,138.910004,139.419998,138.080002,139.190002,122.154938,119807400
11/19/12,137.899994,139.149994,136.410004,139.130005,122.102287,151495800
11/16/12,135.899994,136.639999,134.699997,136.369995,119.680099,239483900
11/15/12,135.979996,136.490005,135.179993,135.699997,119.092064,178128400
11/14/12,138.210007,138.429993,135.619995,135.929993,119.293907,191505000
11/13/12,137.539993,139.25,137.360001,137.789993,120.926262,123018300
11/12/12,138.589996,138.809998,137.960007,138.270004,121.347534,97677500
11/9/12,137.619995,139.440002,137.550003,138.160004,121.251007,201055300
11/8/12,139.699997,140.410004,137.929993,138.039993,121.145691,181517300
11/7/12,141.660004,141.679993,139.059998,139.720001,122.620102,264304500
11/6/12,142.279999,143.520004,142.130005,142.960007,125.463516,107068100
11/5/12,141.350006,142.169998,140.929993,141.850006,124.48938,98378500
11/2/12,143.679993,143.720001,141.410004,141.559998,124.234871,137702200
11/1/12,141.649994,143.009995,141.520004,142.830002,125.349434,100995600
10/31/12,141.850006,142.029999,140.679993,141.350006,124.050598,103438500
10/26/12,141.300003,141.839996,140.389999,141.350006,124.050598,146023500
10/25/12,142.020004,142.279999,140.570007,141.429993,124.120773,134457400
10/24/12,141.929993,142.100006,140.800003,141.020004,123.761017,120179400
10/23/12,141.860001,142.059998,140.830002,141.419998,124.112022,192056300
10/22/12,143.149994,143.669998,142.279999,143.410004,125.858505,125578600
10/19/12,145.550003,145.559998,143.050003,143.389999,125.840889,185645200
10/18/12,145.820007,146.520004,145.330002,145.820007,127.973503,148108500
10/17/12,145.639999,146.320007,145.419998,146.199997,128.306992,128834100
10/16/12,144.759995,145.639999,144.660004,145.539993,127.727821,108815500
10/15/12,143.229996,144.229996,142.770004,144.080002,126.446457,107689100
10/12/12,143.460007,143.949997,142.580002,142.889999,125.402084,124181900
10/11/12,144.279999,144.490005,143.330002,143.360001,125.814552,123601500
10/10/12,144.179993,144.320007,143.089996,143.279999,125.744377,124247500
10/9/12,145.529999,145.649994,144.149994,144.199997,126.551781,148872900
10/8/12,145.600006,146.119995,145.309998,145.639999,127.815536,78415400
10/5/12,146.910004,147.160004,145.699997,146.139999,128.254318,124842100
10/4/12,145.639999,146.339996,145.440002,146.130005,128.24559,124311600
10/3/12,144.889999,145.429993,144.130005,145.089996,127.332855,121283100
10/2/12,144.919998,145.149994,143.830002,144.5,126.815094,113422200
10/1/12,144.520004,145.690002,144.009995,144.350006,126.683434,135911200
9/28/12,144.089996,144.559998,143.460007,143.970001,126.349976,150696100
9/27/12,143.889999,144.970001,143.509995,144.639999,126.937935,111830300
9/26/12,144.070007,144.110001,142.949997,143.289993,125.753174,146502200
9/25/12,145.960007,146.240005,144.059998,144.100006,126.46405,133165200
9/24/12,145.149994,145.979996,145.039993,145.649994,127.82431,95682000
9/21/12,146.639999,146.669998,145.809998,145.869995,128.01741,108737500
9/20/12,146.029999,146.789993,145.630005,146.710007,128.070938,154009800
9/19/12,146.789993,147.169998,146.410004,146.699997,128.06221,128318300
9/18/12,146.490005,146.809998,146.25,146.619995,127.992371,98326600
9/17/12,146.940002,147.190002,146.369995,146.740005,128.097107,119427800
9/14/12,146.880005,148.110001,146.759995,147.240005,128.533585,169777000
9/13/12,144.369995,147.039993,143.990005,146.589996,127.966141,225470200
9/12/12,144.389999,144.550003,143.899994,144.389999,126.045692,87640900
9/11/12,143.600006,144.369995,143.559998,143.910004,125.626648,88760000
9/10/12,144.190002,144.440002,143.460007,143.509995,125.277435,86458500
9/7/12,144.009995,144.389999,143.880005,144.330002,125.993324,107272100
9/6/12,141.759995,143.779999,141.75,143.770004,125.504448,158272500
9/5/12,141.089996,141.470001,140.630005,140.910004,123.007805,100660300
9/4/12,141.039993,141.460007,140.130005,141.029999,123.112556,120226200
8/31/12,141.289993,141.820007,140.360001,141.160004,123.226074,151970400
8/30/12,140.899994,140.940002,140.190002,140.490005,122.64119,96589900
8/29/12,141.520004,141.889999,141.119995,141.509995,123.531578,65421300
8/28/12,141.179993,141.839996,140.970001,141.399994,123.435516,75689600
8/27/12,141.889999,142.080002,141.339996,141.539993,123.557747,68785900
8/24/12,140.309998,141.830002,140.220001,141.509995,123.531578,99481200
8/23/12,141.470001,141.479996,140.440002,140.660004,122.789574,111466400
8/22/12,141.399994,142.050003,141.070007,141.820007,123.802193,133243500
8/21/12,142.539993,143.089996,141.449997,141.759995,123.749825,105581100
8/20/12,141.979996,142.220001,141.589996,142.190002,124.125183,78255700
8/17/12,142.229996,142.300003,141.860001,142.179993,124.116425,90813700
8/16/12,141.149994,142.160004,140.800003,141.990005,123.950607,112014200
8/15/12,140.639999,141.190002,140.550003,140.949997,123.042725,71085900
8/14/12,141.289993,141.380005,140.369995,140.789993,122.903061,102379400
8/13/12,140.600006,140.839996,140.039993,140.770004,122.885582,79426900
8/10/12,140.039993,140.889999,139.809998,140.839996,122.946686,99792700
8/9/12,140.289993,140.889999,140.149994,140.610001,122.745911,90291700
8/8/12,139.850006,140.649994,139.809998,140.490005,122.64119,89754700
8/7/12,140.179993,140.919998,140.029999,140.320007,122.492744,109545100
8/6/12,139.720001,140.169998,139.559998,139.619995,121.881699,86326200
8/3/12,138.559998,139.639999,136.679993,139.350006,121.646004,157825000
8/2/12,136.550003,137.570007,135.580002,136.639999,119.280312,199556600
8/1/12,138.699997,138.729996,137.399994,137.589996,120.109573,138293800
7/31/12,138.490005,138.869995,137.710007,137.710007,120.214348,120575900
7/30/12,138.520004,139.339996,138.270004,138.679993,121.061119,106782000
7/27/12,136.889999,139.070007,136.139999,138.679993,121.061119,236768900
7/26/12,135.889999,136.460007,135.259995,136.169998,118.870018,156526500
7/25/12,134.210007,134.559998,133.25,133.960007,116.94075,129122300
7/24/12,135.190002,135.25,133.029999,133.929993,116.914589,173301200
7/23/12,134.470001,136.380005,133.839996,135.089996,117.9272,145210900
7/20/12,136.949997,137.160004,136.320007,136.470001,119.131905,142904500
7/19/12,137.649994,138.179993,137.210007,137.729996,120.231812,129847300
7/18/12,136.039993,137.639999,135.960007,137.369995,119.917526,113349700
7/17/12,135.970001,136.639999,134.550003,136.360001,119.035835,138860300
7/16/12,135.440002,135.830002,134.899994,135.429993,118.224014,97525200
7/13/12,133.860001,135.889999,133.839996,135.75,118.503395,129642600
7/12/12,133.380005,134.229996,132.600006,133.509995,116.547966,143583200
7/11/12,134.210007,134.600006,133.380005,134.160004,117.115379,141733400
7/10/12,136.009995,136.229996,133.679993,134.139999,117.097939,167884800
7/9/12,135.380005,135.570007,134.699997,135.320007,118.128006,103780500
7/6/12,135.470001,135.770004,134.850006,135.490005,118.276413,151192100
7/5/12,136.899994,137.800003,136.289993,136.789993,119.41124,126177500
7/3/12,136.479996,137.509995,136.339996,137.410004,119.952484,80450000
7/2/12,136.479996,136.649994,135.520004,136.509995,119.166779,129524500
6/29/12,135.199997,136.270004,134.850006,136.100006,118.808884,212250900
6/28/12,132.289993,132.990005,131.279999,132.789993,115.91938,169242100
6/27/12,132.419998,133.429993,131.970001,133.169998,116.251137,108088000
6/26/12,131.699997,132.380005,130.929993,131.979996,115.212326,141634000
6/25/12,132.050003,132.100006,130.850006,131.320007,114.636192,146375700
6/22/12,133.130005,133.710007,132.619995,133.460007,116.504326,130029200
6/21/12,135.639999,135.779999,132.330002,132.440002,115.613899,205272200
6/20/12,135.710007,136.100006,134.270004,135.479996,118.267647,206451800
6/19/12,135.080002,136.25,134.369995,135.699997,118.459694,137382600
6/18/12,133.580002,134.729996,133.279999,134.399994,117.324898,131360900
6/15/12,133.380005,134.259995,133.100006,134.139999,117.097939,169444500
6/14/12,132.339996,134,131.979996,133.470001,115.91246,230615500
6/13/12,132.529999,133.360001,131.619995,132.070007,114.696632,172223900
6/12/12,131.789993,133.009995,131.160004,132.919998,115.434792,181931800
6/11/12,134.169998,134.25,131.279999,131.410004,114.123451,169756100
6/8/12,131.710007,133.130005,131.289993,133.100006,115.591141,143915400
6/7/12,133.470001,133.529999,131.779999,132.050003,114.679214,184772700
6/6/12,129.970001,132.029999,129.929993,131.970001,114.609741,184202800
6/5/12,127.849998,129.259995,127.779999,129.070007,112.09124,164149400
6/4/12,128.389999,128.740005,127.139999,128.100006,111.248833,202545800
6/1/12,129.410004,131.5,128.160004,128.160004,111.300957,253240900
5/31/12,131.710007,132.449997,130.339996,131.470001,114.175529,196186000
5/30/12,132.559998,133.690002,131.490005,131.759995,114.427376,162370400
5/29/12,133.160004,133.929993,131.169998,133.699997,116.112183,152883500
5/25/12,132.479996,132.850006,131.779999,132.100006,114.722664,135465600
5/24/12,132.630005,132.839996,131.419998,132.529999,115.096085,167357600
5/23/12,131.25,132.460007,129.990005,132.270004,114.87027,204958400
5/22/12,132.309998,133.229996,131.339996,132.199997,114.809471,197531200
5/21/12,130.160004,132.020004,129.949997,131.970001,114.609741,177861100
5/18/12,131.369995,131.600006,129.550003,129.740005,112.673096,319615900
5/17/12,132.860001,133.020004,130.789993,130.860001,113.645782,247992900
5/16/12,133.940002,134.550003,132.800003,132.830002,115.356636,207265500
5/15/12,134.020004,134.809998,133.130005,133.339996,115.79953,207629300
5/14/12,134.309998,135.610001,133.910004,134.110001,116.468246,163910000
5/11/12,135.169998,136.869995,135.110001,135.610001,117.770935,153032400
5/10/12,136.679993,136.850006,135.710007,136.020004,118.127007,150600000
5/9/12,135.100006,136.610001,134.490005,135.740005,117.88382,220752500
5/8/12,136.279999,136.770004,134.919998,136.550003,118.58728,213377700
5/7/12,136.509995,137.559998,136.460007,137.100006,119.064911,127765900
5/4/12,138.520004,139.300003,136.919998,137,118.978088,193927300
5/3/12,140.339996,140.449997,138.990005,139.25,120.932106,143759700
5/2/12,139.919998,140.460007,139.460007,140.320007,121.861351,121081000
5/1/12,139.789993,141.660004,139.630005,140.740005,122.226082,138832200
4/30/12,140.110001,140.210007,139.490005,139.869995,121.470543,115092200
4/27/12,140.580002,140.789993,139.800003,140.389999,121.922127,130725000
4/26/12,138.889999,140.320007,138.809998,140.160004,121.722389,136291600
4/25/12,138.649994,139.25,138.529999,139.190002,120.879951,150252200
4/24/12,136.910004,137.660004,136.800003,137.309998,119.247292,137484200
4/23/12,136.539993,136.910004,135.940002,136.789993,118.79567,171844900
4/20/12,138.330002,138.830002,137.869995,137.949997,119.803123,143199600
4/19/12,138.630005,139.149994,137.070007,137.720001,119.60334,198666700
4/18/12,138.460007,139.080002,138.380005,138.610001,120.376266,123884200
4/17/12,137.839996,139.360001,137.699997,139.080002,120.78447,147877600
4/16/12,137.839996,138.039993,136.580002,137.050003,119.0215,147825300
4/13/12,138.470001,138.820007,137.009995,137.139999,119.099678,169246700
4/12/12,137.130005,138.899994,137.029999,138.789993,120.532616,154321500
4/11/12,137.289993,137.539993,136.75,137,118.978088,154133000
4/10/12,137.949997,138.339996,135.759995,135.899994,118.022766,235360300
4/9/12,138.029999,139.839996,137.839996,138.220001,120.037575,127555900
4/5/12,139.380005,140.199997,139.259995,139.789993,121.40107,137439400
4/4/12,140.220001,140.339996,139.339996,139.860001,121.46183,146896000
4/3/12,141.639999,141.880005,140.429993,141.259995,122.677696,155806700
4/2/12,140.639999,142.210007,140.360001,141.839996,123.181374,151741100
3/30/12,140.919998,141.050003,140.050003,140.809998,122.286865,135486800
3/29/12,139.639999,140.490005,139.089996,140.229996,121.783188,164963700
3/28/12,141.100006,141.320007,139.639999,140.470001,121.991638,148562100
3/27/12,141.740005,141.830002,141.080002,141.169998,122.599518,119868500
3/26/12,140.649994,141.610001,140.600006,141.610001,122.981621,120164000
3/23/12,139.320007,139.809998,138.550003,139.649994,121.279488,120521000
3/22/12,139.179993,139.550003,138.740005,139.199997,120.88868,135216700
3/21/12,140.520004,140.649994,139.919998,140.210007,121.765793,122388400
3/20/12,140.050003,140.610001,139.639999,140.440002,121.965569,121729700
3/19/12,140.210007,141.279999,140.110001,140.850006,122.321655,125291100
3/16/12,140.360001,140.479996,140,140.300003,121.843971,152893500
3/15/12,140.119995,140.779999,139.759995,140.720001,121.675476,165118500
3/14/12,140.100006,140.449997,139.479996,139.910004,120.975121,145163600
3/13/12,138.320007,140.130005,138.089996,140.059998,121.10479,184090500
3/12/12,137.550003,137.759995,137.089996,137.580002,118.960449,104003500
3/9/12,137.300003,137.929993,137.130005,137.570007,118.951843,122836800
3/8/12,136.520004,137.320007,136.240005,137.039993,118.493515,116968900
3/7/12,135.059998,135.910004,134.929993,135.690002,117.326248,143692200
3/6/12,135.350006,135.429993,134.360001,134.75,116.513474,202129900
3/5/12,137.100006,137.199997,136.279999,136.75,118.242767,140765000
3/2/12,137.639999,137.820007,137,137.309998,118.72699,120638300
3/1/12,137.309998,137.990005,136.929993,137.729996,119.090157,145023500
2/29/12,137.759995,138.190002,136.539993,137.020004,118.476242,185934700
2/28/12,137.199997,137.720001,136.929993,137.559998,118.943153,129355900
2/27/12,136.020004,137.529999,135.800003,137.160004,118.59729,145728900
2/24/12,136.929993,137.199997,136.630005,136.929993,118.398422,105539100
2/23/12,135.960007,136.729996,135.5,136.630005,118.139015,137704300
2/22/12,136.259995,136.550003,135.789993,136.029999,117.620209,124455300
2/21/12,136.729996,137.050003,136.050003,136.470001,118.000664,134042300
2/17/12,136.520004,136.630005,135.960007,136.410004,117.948776,129869400
2/16/12,134.570007,136.169998,134.330002,136.050003,117.63752,186567800
2/15/12,135.630005,135.830002,134.289993,134.559998,116.349159,195195100
2/14/12,135,135.270004,134.25,135.190002,116.893898,165329500
2/13/12,135.320007,135.520004,134.740005,135.360001,117.040901,115841900
2/10/12,134.160004,134.470001,133.839996,134.360001,116.176231,167907500
2/9/12,135.410004,135.589996,134.559998,135.360001,117.040901,148602900
2/8/12,134.860001,135.220001,134.309998,135.190002,116.893898,139361400
2/7/12,134.169998,135.020004,133.639999,134.789993,116.548042,135528100
2/6/12,133.979996,134.509995,133.830002,134.449997,116.254051,107694500
2/3/12,134,134.619995,133.770004,134.539993,116.331863,160598500
2/2/12,132.729996,133.020004,132.210007,132.679993,114.723579,113090400
2/1/12,132.289993,133.139999,132.130005,132.470001,114.542015,166234500
1/31/12,132.020004,132.179993,130.679993,131.320007,113.547661,157212000
1/30/12,130.509995,131.440002,130.059998,131.369995,113.590881,147311800
1/27/12,131.240005,132.050003,131.149994,131.820007,113.980011,135259100
1/26/12,133.149994,133.399994,131.360001,131.880005,114.031883,184880500
1/25/12,131.259995,132.869995,130.75,132.559998,114.619827,198613200
1/24/12,130.800003,131.5,130.600006,131.460007,113.668709,103083300
1/23/12,131.509995,132.25,130.979996,131.610001,113.79837,129295800
1/20/12,131.240005,131.949997,130.919998,131.949997,114.092407,138230200
1/19/12,131.220001,131.570007,130.800003,131.460007,113.668709,126328900
1/18/12,129.309998,130.839996,129.080002,130.770004,113.072098,163395200
1/17/12,130.080002,130.320007,128.899994,129.339996,111.835632,132209200
1/13/12,128.639999,129.050003,127.720001,128.839996,111.403275,179836200
1/12/12,129.570007,129.699997,128.539993,129.509995,111.98259,118983700
1/11/12,128.729996,129.369995,128.520004,129.199997,111.714554,111540700
1/10/12,129.389999,129.649994,128.949997,129.130005,111.654045,115282000
1/9/12,128,128.179993,127.410004,128.020004,110.69426,99530200
1/6/12,128.199997,128.220001,127.290001,127.709999,110.426208,148050000
1/5/12,127.010002,128.229996,126.43,128.039993,110.711548,173895000
1/4/12,127.199997,127.809998,126.709999,127.699997,110.417557,127186500
1/3/12,127.760002,128.380005,127.43,127.5,110.244629,193697900
12/30/11,126.019997,126.330002,125.5,125.5,108.515327,95599000
12/29/11,125.239998,126.25,124.860001,126.120003,109.051392,123507200
12/28/11,126.510002,126.529999,124.730003,124.830002,107.935989,119107100
12/27/11,126.169998,126.82,126.059998,126.489998,109.371323,86075700
12/23/11,125.669998,126.43,125.410004,126.389999,109.284843,92187200
12/22/11,124.629997,125.400002,124.230003,125.269997,108.316429,119465400
12/21/11,123.93,124.360001,122.75,124.169998,107.365311,194230900
12/20/11,122.18,124.139999,120.370003,123.93,107.157791,225418100
12/19/11,122.059998,122.32,120.029999,120.290001,104.010422,183903000
12/16/11,122.230003,122.949997,121.300003,121.589996,105.134476,220481400
12/15/11,123.029999,123.199997,121.989998,122.18,104.978836,199109200
12/14/11,122.559998,123.029999,121.470001,121.739998,104.600784,238618800
12/13/11,124.860001,125.57,122.449997,123.050003,105.726349,245159800
12/12/11,124.949997,124.970001,123.160004,124.209999,106.723038,215826100
12/9/11,124.510002,126.370003,124.400002,126.050003,108.303986,209111400
12/8/11,125.900002,126.18,123.650002,123.949997,106.499641,240862800
12/7/11,125.839996,127.260002,124.970001,126.730003,108.888252,237802500
12/6/11,126.209999,127.110001,125.760002,126.260002,108.484428,178842100
12/5/11,126.839996,127.18,125.440002,126.220001,108.450066,225263900
12/2/11,126.120003,126.5,124.779999,124.860001,107.281525,221109700
12/1/11,124.849998,125.639999,124.43,124.970001,107.376053,176954800
11/30/11,123.489998,125.220001,120,124.989998,107.39325,324439500
11/29/11,120.050003,121,119.610001,120.050003,103.148705,199241500
11/28/11,119.540001,120.18,118.82,119.709999,102.856567,210686000
11/25/11,116.379997,117.699997,116.199997,116.339996,99.961006,99557000
11/23/11,118.07,119.190002,116.559998,116.559998,100.150032,224329100
11/22/11,119.400002,120.099998,118.519997,119.190002,102.40979,216494900
11/21/11,120.199997,120.349998,118.650002,119.660004,102.813606,229611600
11/18/11,122.5,122.75,121.470001,121.980003,104.806984,215580400
11/17/11,123.849998,124.160004,121.230003,122.110001,104.918686,331219600
11/16/11,124.809998,126.339996,123.900002,124.080002,106.611336,235782500
11/15/11,125.169998,126.75,124.720001,126.080002,108.329765,184709400
11/14/11,126.190002,127.449997,124.919998,125.459999,107.797058,159258300
11/11/11,125.830002,126.989998,125.790001,126.660004,108.828125,189924400
11/10/11,124.790001,124.940002,123.019997,124.32,106.817566,231866500
11/9/11,124.889999,125.800003,122.860001,123.160004,105.820869,337982000
11/8/11,126.919998,128.020004,125.709999,127.879997,109.876335,224426300
11/7/11,125.389999,126.389999,124.199997,126.260002,108.484428,196617200
11/4/11,125.230003,125.699997,124.010002,125.480003,107.814224,249401600
11/3/11,125.269997,126.5,123.599998,126.25,108.475838,291174800
11/2/11,123.830002,124.400002,122.790001,123.989998,106.534004,244717600
11/1/11,122.029999,123.510002,121.519997,122,104.824165,416565800
10/31/11,127.160004,128.619995,125.32,125.5,107.831436,228146700
10/28/11,128,128.850006,127.800003,128.600006,110.49498,225906500
10/27/11,127.629997,129.419998,126.610001,128.630005,110.520782,393220200
10/26/11,124.349998,124.769997,122.209999,124.300003,106.800369,289053800
10/25/11,124.889999,124.949997,122.779999,123.050003,105.726349,268596800
10/24/11,124.169998,125.800003,124.059998,125.489998,107.822823,203215600
10/21/11,123.089996,124.120003,122.720001,123.970001,106.516838,278999400
10/20/11,121.43,122.099998,119.82,121.660004,104.532036,262075600
10/19/11,122.379997,123.080002,120.709999,121.129997,104.076637,226601300
10/18/11,120.139999,123.5,119.199997,122.580002,105.322525,318857900
10/17/11,121.989998,122.550003,119.93,120.230003,103.303391,202311600
10/14/11,121.910004,122.599998,121.230003,122.57,105.313919,211397600
10/13/11,120.040001,120.870003,119.120003,120.510002,103.54393,212538800
10/12/11,120.599998,122.139999,120.330002,120.75,103.750168,281544900
10/11/11,118.870003,120.040001,118.75,119.699997,102.847977,209088000
10/10/11,117.68,119.629997,117.669998,119.580002,102.744904,230666300
10/7/11,117.169998,117.25,115.059998,115.709999,99.419708,312657900
10/6/11,114.360001,116.660004,113.510002,116.489998,100.089897,257800800
10/5/11,112.620003,114.720001,111.580002,114.419998,98.311302,284108000
10/4/11,108.349998,112.580002,107.43,112.339996,96.524147,459177500
10/3/11,112.489998,113.949997,109.809998,109.93,94.453453,365136800
9/30/11,114.449997,115.449997,113.07,113.150002,97.220131,288392300
9/29/11,117.050003,117.629997,113.93,116.050003,99.711838,298108900
9/28/11,117.779999,118.489998,114.970001,115.139999,98.929939,286696800
9/27/11,118.529999,119.559998,116.839996,117.540001,100.992088,311753900
9/26/11,114.610001,116.400002,112.980003,116.239998,99.875099,260673700
9/23/11,112.110001,114.160004,112.019997,113.540001,97.555199,307242500
9/22/11,113.25,114.209999,111.300003,112.860001,96.970947,513911300
9/21/11,120.230003,120.599998,116.440002,116.629997,100.210197,316251300
9/20/11,120.82,121.989998,120.010002,120.169998,103.251823,218932200
9/19/11,119.529999,120.93,118.720001,120.309998,103.372101,241517000
9/16/11,121.290001,121.970001,120.32,121.519997,104.411751,284528300
9/15/11,120.650002,121.470001,119.400002,121.43,103.797424,326777200
9/14/11,118.339996,120.800003,116.720001,119.370003,102.036568,319389500
9/13/11,117.050003,118.18,116.220001,117.739998,100.643234,272514700
9/12/11,114.470001,116.760002,114.050003,116.669998,99.728622,305793500
9/9/11,117.68,119.059998,115.279999,115.919998,99.087509,380195100
9/8/11,119.57,120.940002,118.769997,119.040001,101.754463,250568200
9/7/11,118.760002,120.339996,118.360001,120.290001,102.82296,209803200
9/6/11,114.389999,117.160004,114.379997,116.989998,100.002129,285130500
9/2/11,118.419998,120.870003,117.43,117.849998,100.737267,255517200
9/1/11,122.290001,123.400002,120.779999,120.940002,103.378571,254585900
8/31/11,122.459999,123.510002,121.300003,122.220001,104.472694,301828400
8/30/11,120.830002,122.43,119.260002,121.68,104.011108,241315700
8/29/11,119.559998,121.43,118.059998,121.360001,103.737587,190977200
8/26/11,115.690002,118.510002,113.849998,117.970001,100.839813,314495900
8/25/11,118.730003,119.400002,115.870003,116.279999,99.395226,312365400
8/24/11,116.190002,118.239998,115.919998,118.080002,100.933853,246869700
8/23/11,113.150002,116.57,112.580002,116.440002,99.532021,331136600
8/22/11,115.169998,115.230003,112.410004,112.730003,96.360725,275090600
8/19/11,112.959999,115.879997,112.5,112.639999,96.283791,428281300
8/18/11,116.5,119.709999,113.389999,114.510002,97.88224,512956300
8/17/11,120.25,121.199997,118.720001,119.669998,102.292992,238201100
8/16/11,119.470001,120.690002,118.309998,119.589996,102.224579,294095200
8/15/11,119.190002,120.739998,119,120.620003,103.105034,258810600
8/12/11,118.400002,119.209999,117.279999,118.120003,100.968048,313731600
8/11/11,113.260002,118.919998,112.32,117.330002,100.292755,487979700
8/10/11,115.260002,116.279999,111.949997,112.290001,95.984604,662607400
8/9/11,114.07,117.639999,110.269997,117.480003,100.42099,717828700
8/8/11,116.910004,120.120003,112.019997,112.260002,95.958969,702263900
8/5/11,121.760002,122.07,116.860001,120.080002,102.643448,655619200
8/4/11,124.419998,124.620003,120.059998,120.260002,102.797325,520721800
8/3/11,125.660004,126.309998,123.529999,126.169998,107.849129,370830800
8/2/11,127.809998,128.5,125.489998,125.489998,107.26786,346653800
8/1/11,130.839996,130.960007,127.529999,128.779999,110.08017,325790900
7/29/11,128.910004,130.550003,127.970001,129.330002,110.550255,307038400
7/28/11,130.600006,131.770004,130.009995,130.220001,111.31102,207939900
7/27/11,132.589996,132.630005,130.429993,130.600006,111.635864,249020100
7/26/11,133.740005,133.960007,133.029999,133.330002,113.969429,131278200
7/25/11,133.300003,134.490005,133.160004,133.830002,114.396835,136653800
7/22/11,134.520004,134.720001,133.759995,134.580002,115.037941,126019400
7/21/11,133.399994,134.820007,132.669998,134.490005,114.960999,245246300
7/20/11,133.070007,133.149994,132.419998,132.649994,113.388184,137145400
7/19/11,131.339996,132.889999,131.309998,132.729996,113.456535,166554900
7/18/11,131.080002,131.279999,129.630005,130.610001,111.644424,196872100
7/15/11,131.660004,131.869995,130.770004,131.690002,112.567566,220012800
7/14/11,132.169998,132.779999,130.679993,130.929993,111.917923,226111800
7/13/11,132.089996,133.220001,131.520004,131.839996,112.695778,204062600
7/12/11,131.690002,132.779999,131.360001,131.399994,112.319687,214675700
7/11/11,132.75,133.179993,131.660004,131.970001,112.806938,195918600
7/8/11,133.830002,135.360001,133.389999,134.399994,114.884056,194100500
7/7/11,135.160004,135.699997,134.880005,135.360001,115.704659,170464200
7/6/11,133.490005,134.139999,133.110001,133.970001,114.516533,143331600
7/5/11,133.779999,134.080002,133.389999,133.809998,114.379738,165936000
7/1/11,132.089996,134.100006,131.779999,133.919998,114.473785,202385700
6/30/11,131.139999,132.179993,130.710007,131.970001,112.806938,223322700
6/29/11,130.199997,130.929993,129.630005,130.720001,111.738434,244295500
6/28/11,128.449997,129.630005,128.270004,129.610001,110.789597,165556300
6/27/11,126.889999,128.429993,126.639999,127.940002,109.362122,168904700
6/24/11,128.270004,128.369995,126.620003,126.809998,108.396194,226129300
6/23/11,127.160004,128.639999,126.190002,128.300003,109.669838,334286500
6/22/11,129.050003,129.809998,128.589996,128.669998,109.986099,176703000
6/21/11,128.360001,129.699997,127.75,129.449997,110.652824,193157300
6/20/11,126.620003,127.970001,126.580002,127.699997,109.156929,159479000
6/17/11,127.93,127.940002,126.620003,127.050003,108.601357,233284900
6/16/11,127.059998,127.970001,126.32,127.300003,108.278229,308032800
6/15/11,128.240005,129.300003,126.68,127.019997,108.040062,300958000
6/14/11,128.869995,129.770004,128.820007,129.320007,109.996414,160570400
6/13/11,127.889999,128.240005,127.050003,127.699997,108.618446,207599800
6/10/11,128.850006,128.929993,127.260002,127.599998,108.533409,238629400
6/9/11,128.770004,129.929993,128.460007,129.399994,110.064438,160964400
6/8/11,128.759995,129.190002,128.179993,128.419998,109.230858,198696400
6/7/11,129.699997,130.070007,128.850006,128.960007,109.690201,161660500
6/6/11,130.089996,130.360001,128.869995,129.039993,109.758247,179951200
6/3/11,130.149994,131.419998,130.080002,130.419998,110.93203,234690200
6/2/11,131.960007,132.240005,130.960007,131.729996,112.04628,200466800
6/1/11,134.509995,134.919998,131.759995,131.869995,112.165352,233094300
5/31/11,134.770004,134.919998,133.839996,134.899994,114.742599,164731200
5/27/11,133.369995,133.869995,132.960007,133.509995,113.56031,120921900
5/26/11,132.029999,133.240005,131.779999,133,113.126518,164850000
5/25/11,131.419998,132.940002,131.380005,132.389999,112.607658,151050100
5/24/11,132.440002,132.729996,131.699997,131.949997,112.233414,147199600
